Round,Language,Fibonacci Number,Implementation,Time Elsaped,Operation Count
1a9f728537d848439ccdefde0dc76516,Python,376,Dynamic,0.0001125336, 2631
1a9f728537d848439ccdefde0dc76516,Python,377,Iterative,0.0000159740, 1131
1a9f728537d848439ccdefde0dc76516,Python,377,Dynamic,0.0001132488, 2638
1a9f728537d848439ccdefde0dc76516,Python,378,Iterative,0.0000157356, 1134
1a9f728537d848439ccdefde0dc76516,Python,378,Dynamic,0.0001153946, 2645
1a9f728537d848439ccdefde0dc76516,Python,379,Iterative,0.0000147820, 1137
1a9f728537d848439ccdefde0dc76516,Python,379,Dynamic,0.0001184940, 2652
1a9f728537d848439ccdefde0dc76516,Python,380,Iterative,0.0000159740, 1140
1a9f728537d848439ccdefde0dc76516,Python,380,Dynamic,0.0001142025, 2659
1a9f728537d848439ccdefde0dc76516,Python,381,Iterative,0.0000154972, 1143
1a9f728537d848439ccdefde0dc76516,Python,381,Dynamic,0.0001132488, 2666
1a9f728537d848439ccdefde0dc76516,Python,382,Iterative,0.0000152588, 1146
1a9f728537d848439ccdefde0dc76516,Python,382,Dynamic,0.0001170635, 2673
1a9f728537d848439ccdefde0dc76516,Python,383,Iterative,0.0000166893, 1149
1a9f728537d848439ccdefde0dc76516,Python,383,Dynamic,0.0001280308, 2680
1a9f728537d848439ccdefde0dc76516,Python,384,Iterative,0.0000154972, 1152
1a9f728537d848439ccdefde0dc76516,Python,384,Dynamic,0.0001316071, 2687
1a9f728537d848439ccdefde0dc76516,Python,385,Iterative,0.0000159740, 1155
1a9f728537d848439ccdefde0dc76516,Python,385,Dynamic,0.0001301765, 2694
1a9f728537d848439ccdefde0dc76516,Python,386,Iterative,0.0000171661, 1158
1a9f728537d848439ccdefde0dc76516,Python,386,Dynamic,0.0001237392, 2701
1a9f728537d848439ccdefde0dc76516,Python,387,Iterative,0.0000159740, 1161
1a9f728537d848439ccdefde0dc76516,Python,387,Dynamic,0.0001223087, 2708
1a9f728537d848439ccdefde0dc76516,Python,388,Iterative,0.0000162125, 1164
1a9f728537d848439ccdefde0dc76516,Python,388,Dynamic,0.0001275539, 2715
1a9f728537d848439ccdefde0dc76516,Python,389,Iterative,0.0000152588, 1167
1a9f728537d848439ccdefde0dc76516,Python,389,Dynamic,0.0001215935, 2722
1a9f728537d848439ccdefde0dc76516,Python,390,Iterative,0.0000152588, 1170
1a9f728537d848439ccdefde0dc76516,Python,390,Dynamic,0.0001263618, 2729
1a9f728537d848439ccdefde0dc76516,Python,391,Iterative,0.0000159740, 1173
1a9f728537d848439ccdefde0dc76516,Python,391,Dynamic,0.0001211166, 2736
1a9f728537d848439ccdefde0dc76516,Python,392,Iterative,0.0000154972, 1176
1a9f728537d848439ccdefde0dc76516,Python,392,Dynamic,0.0001294613, 2743
1a9f728537d848439ccdefde0dc76516,Python,393,Iterative,0.0000164509, 1179
1a9f728537d848439ccdefde0dc76516,Python,393,Dynamic,0.0001277924, 2750
1a9f728537d848439ccdefde0dc76516,Python,394,Iterative,0.0000166893, 1182
1a9f728537d848439ccdefde0dc76516,Python,394,Dynamic,0.0001323223, 2757
1a9f728537d848439ccdefde0dc76516,Python,395,Iterative,0.0000166893, 1185
1a9f728537d848439ccdefde0dc76516,Python,395,Dynamic,0.0001287460, 2764
1a9f728537d848439ccdefde0dc76516,Python,396,Iterative,0.0000169277, 1188
1a9f728537d848439ccdefde0dc76516,Python,396,Dynamic,0.0001292229, 2771
1a9f728537d848439ccdefde0dc76516,Python,397,Iterative,0.0000154972, 1191
1a9f728537d848439ccdefde0dc76516,Python,397,Dynamic,0.0001342297, 2778
1a9f728537d848439ccdefde0dc76516,Python,398,Iterative,0.0000154972, 1194
1a9f728537d848439ccdefde0dc76516,Python,398,Dynamic,0.0001263618, 2785
1a9f728537d848439ccdefde0dc76516,Python,399,Iterative,0.0000171661, 1197
1a9f728537d848439ccdefde0dc76516,Python,399,Dynamic,0.0001249313, 2792
1a9f728537d848439ccdefde0dc76516,Python,400,Iterative,0.0000162125, 1200
1a9f728537d848439ccdefde0dc76516,Python,400,Dynamic,0.0001230240, 2799
1a9f728537d848439ccdefde0dc76516,Python,401,Iterative,0.0000162125, 1203
1a9f728537d848439ccdefde0dc76516,Python,401,Dynamic,0.0001232624, 2806
1a9f728537d848439ccdefde0dc76516,Python,402,Iterative,0.0000166893, 1206
1a9f728537d848439ccdefde0dc76516,Python,402,Dynamic,0.0001285076, 2813
1a9f728537d848439ccdefde0dc76516,Python,403,Iterative,0.0000166893, 1209
1a9f728537d848439ccdefde0dc76516,Python,403,Dynamic,0.0001263618, 2820
1a9f728537d848439ccdefde0dc76516,Python,404,Iterative,0.0000169277, 1212
1a9f728537d848439ccdefde0dc76516,Python,404,Dynamic,0.0001282692, 2827
1a9f728537d848439ccdefde0dc76516,Python,405,Iterative,0.0000188351, 1215
1a9f728537d848439ccdefde0dc76516,Python,405,Dynamic,0.0001273155, 2834
1a9f728537d848439ccdefde0dc76516,Python,406,Iterative,0.0000166893, 1218
1a9f728537d848439ccdefde0dc76516,Python,406,Dynamic,0.0001268387, 2841
1a9f728537d848439ccdefde0dc76516,Python,407,Iterative,0.0000164509, 1221
1a9f728537d848439ccdefde0dc76516,Python,407,Dynamic,0.0001294613, 2848
1a9f728537d848439ccdefde0dc76516,Python,408,Iterative,0.0000171661, 1224
1a9f728537d848439ccdefde0dc76516,Python,408,Dynamic,0.0001251698, 2855
1a9f728537d848439ccdefde0dc76516,Python,409,Iterative,0.0000166893, 1227
1a9f728537d848439ccdefde0dc76516,Python,409,Dynamic,0.0001323223, 2862
1a9f728537d848439ccdefde0dc76516,Python,410,Iterative,0.0000164509, 1230
1a9f728537d848439ccdefde0dc76516,Python,410,Dynamic,0.0001282692, 2869
1a9f728537d848439ccdefde0dc76516,Python,411,Iterative,0.0000171661, 1233
1a9f728537d848439ccdefde0dc76516,Python,411,Dynamic,0.0001292229, 2876
1a9f728537d848439ccdefde0dc76516,Python,412,Iterative,0.0000197887, 1236
1a9f728537d848439ccdefde0dc76516,Python,412,Dynamic,0.0001320839, 2883
1a9f728537d848439ccdefde0dc76516,Python,413,Iterative,0.0000169277, 1239
1a9f728537d848439ccdefde0dc76516,Python,413,Dynamic,0.0001292229, 2890
1a9f728537d848439ccdefde0dc76516,Python,414,Iterative,0.0000169277, 1242
1a9f728537d848439ccdefde0dc76516,Python,414,Dynamic,0.0001304150, 2897
1a9f728537d848439ccdefde0dc76516,Python,415,Iterative,0.0000171661, 1245
1a9f728537d848439ccdefde0dc76516,Python,415,Dynamic,0.0001454353, 2904
1a9f728537d848439ccdefde0dc76516,Python,416,Iterative,0.0000171661, 1248
1a9f728537d848439ccdefde0dc76516,Python,416,Dynamic,0.0001280308, 2911
1a9f728537d848439ccdefde0dc76516,Python,417,Iterative,0.0000183582, 1251
1a9f728537d848439ccdefde0dc76516,Python,417,Dynamic,0.0001411438, 2918
1a9f728537d848439ccdefde0dc76516,Python,418,Iterative,0.0000171661, 1254
1a9f728537d848439ccdefde0dc76516,Python,418,Dynamic,0.0001368523, 2925
1a9f728537d848439ccdefde0dc76516,Python,419,Iterative,0.0000166893, 1257
1a9f728537d848439ccdefde0dc76516,Python,419,Dynamic,0.0001611710, 2932
1a9f728537d848439ccdefde0dc76516,Python,420,Iterative,0.0000166893, 1260
1a9f728537d848439ccdefde0dc76516,Python,420,Dynamic,0.0001327991, 2939
1a9f728537d848439ccdefde0dc76516,Python,421,Iterative,0.0000174046, 1263
1a9f728537d848439ccdefde0dc76516,Python,421,Dynamic,0.0001327991, 2946
1a9f728537d848439ccdefde0dc76516,Python,422,Iterative,0.0000176430, 1266
1a9f728537d848439ccdefde0dc76516,Python,422,Dynamic,0.0001285076, 2953
1a9f728537d848439ccdefde0dc76516,Python,423,Iterative,0.0000190735, 1269
1a9f728537d848439ccdefde0dc76516,Python,423,Dynamic,0.0001285076, 2960
1a9f728537d848439ccdefde0dc76516,Python,424,Iterative,0.0000174046, 1272
1a9f728537d848439ccdefde0dc76516,Python,424,Dynamic,0.0001306534, 2967
1a9f728537d848439ccdefde0dc76516,Python,425,Iterative,0.0000181198, 1275
1a9f728537d848439ccdefde0dc76516,Python,425,Dynamic,0.0001785755, 2974
1a9f728537d848439ccdefde0dc76516,Python,426,Iterative,0.0000178814, 1278
1a9f728537d848439ccdefde0dc76516,Python,426,Dynamic,0.0001318455, 2981
1a9f728537d848439ccdefde0dc76516,Python,427,Iterative,0.0000171661, 1281
1a9f728537d848439ccdefde0dc76516,Python,427,Dynamic,0.0001320839, 2988
1a9f728537d848439ccdefde0dc76516,Python,428,Iterative,0.0000176430, 1284
1a9f728537d848439ccdefde0dc76516,Python,428,Dynamic,0.0001437664, 2995
1a9f728537d848439ccdefde0dc76516,Python,429,Iterative,0.0000181198, 1287
1a9f728537d848439ccdefde0dc76516,Python,429,Dynamic,0.0001327991, 3002
1a9f728537d848439ccdefde0dc76516,Python,430,Iterative,0.0000178814, 1290
1a9f728537d848439ccdefde0dc76516,Python,430,Dynamic,0.0001318455, 3009
1a9f728537d848439ccdefde0dc76516,Python,431,Iterative,0.0000181198, 1293
1a9f728537d848439ccdefde0dc76516,Python,431,Dynamic,0.0001304150, 3016
1a9f728537d848439ccdefde0dc76516,Python,432,Iterative,0.0000200272, 1296
1a9f728537d848439ccdefde0dc76516,Python,432,Dynamic,0.0001308918, 3023
1a9f728537d848439ccdefde0dc76516,Python,433,Iterative,0.0000176430, 1299
1a9f728537d848439ccdefde0dc76516,Python,433,Dynamic,0.0001370907, 3030
1a9f728537d848439ccdefde0dc76516,Python,434,Iterative,0.0000188351, 1302
1a9f728537d848439ccdefde0dc76516,Python,434,Dynamic,0.0001325607, 3037
1a9f728537d848439ccdefde0dc76516,Python,435,Iterative,0.0000176430, 1305
1a9f728537d848439ccdefde0dc76516,Python,435,Dynamic,0.0001351833, 3044
1a9f728537d848439ccdefde0dc76516,Python,436,Iterative,0.0000190735, 1308
1a9f728537d848439ccdefde0dc76516,Python,436,Dynamic,0.0001370907, 3051
1a9f728537d848439ccdefde0dc76516,Python,437,Iterative,0.0000197887, 1311
1a9f728537d848439ccdefde0dc76516,Python,437,Dynamic,0.0001406670, 3058
1a9f728537d848439ccdefde0dc76516,Python,438,Iterative,0.0000181198, 1314
1a9f728537d848439ccdefde0dc76516,Python,438,Dynamic,0.0001547337, 3065
1a9f728537d848439ccdefde0dc76516,Python,439,Iterative,0.0000183582, 1317
1a9f728537d848439ccdefde0dc76516,Python,439,Dynamic,0.0001401901, 3072
1a9f728537d848439ccdefde0dc76516,Python,440,Iterative,0.0000185966, 1320
1a9f728537d848439ccdefde0dc76516,Python,440,Dynamic,0.0001347065, 3079
1a9f728537d848439ccdefde0dc76516,Python,441,Iterative,0.0000195503, 1323
1a9f728537d848439ccdefde0dc76516,Python,441,Dynamic,0.0001795292, 3086
1a9f728537d848439ccdefde0dc76516,Python,442,Iterative,0.0000181198, 1326
1a9f728537d848439ccdefde0dc76516,Python,442,Dynamic,0.0001337528, 3093
1a9f728537d848439ccdefde0dc76516,Python,443,Iterative,0.0000176430, 1329
1a9f728537d848439ccdefde0dc76516,Python,443,Dynamic,0.0001580715, 3100
1a9f728537d848439ccdefde0dc76516,Python,444,Iterative,0.0000176430, 1332
1a9f728537d848439ccdefde0dc76516,Python,444,Dynamic,0.0001504421, 3107
1a9f728537d848439ccdefde0dc76516,Python,445,Iterative,0.0000188351, 1335
1a9f728537d848439ccdefde0dc76516,Python,445,Dynamic,0.0001418591, 3114
1a9f728537d848439ccdefde0dc76516,Python,446,Iterative,0.0000183582, 1338
1a9f728537d848439ccdefde0dc76516,Python,446,Dynamic,0.0001444817, 3121
1a9f728537d848439ccdefde0dc76516,Python,447,Iterative,0.0000197887, 1341
1a9f728537d848439ccdefde0dc76516,Python,447,Dynamic,0.0001428127, 3128
1a9f728537d848439ccdefde0dc76516,Python,448,Iterative,0.0000183582, 1344
1a9f728537d848439ccdefde0dc76516,Python,448,Dynamic,0.0001347065, 3135
1a9f728537d848439ccdefde0dc76516,Python,449,Iterative,0.0000183582, 1347
1a9f728537d848439ccdefde0dc76516,Python,449,Dynamic,0.0001363754, 3142
1a9f728537d848439ccdefde0dc76516,Python,450,Iterative,0.0000190735, 1350
1a9f728537d848439ccdefde0dc76516,Python,450,Dynamic,0.0001356602, 3149
1a9f728537d848439ccdefde0dc76516,Python,451,Iterative,0.0000202656, 1353
1a9f728537d848439ccdefde0dc76516,Python,451,Dynamic,0.0001623631, 3156
1a9f728537d848439ccdefde0dc76516,Python,452,Iterative,0.0000188351, 1356
1a9f728537d848439ccdefde0dc76516,Python,452,Dynamic,0.0001399517, 3163
1a9f728537d848439ccdefde0dc76516,Python,453,Iterative,0.0000190735, 1359
1a9f728537d848439ccdefde0dc76516,Python,453,Dynamic,0.0001380444, 3170
1a9f728537d848439ccdefde0dc76516,Python,454,Iterative,0.0000200272, 1362
1a9f728537d848439ccdefde0dc76516,Python,454,Dynamic,0.0001506805, 3177
1a9f728537d848439ccdefde0dc76516,Python,455,Iterative,0.0000183582, 1365
1a9f728537d848439ccdefde0dc76516,Python,455,Dynamic,0.0001361370, 3184
1a9f728537d848439ccdefde0dc76516,Python,456,Iterative,0.0000188351, 1368
1a9f728537d848439ccdefde0dc76516,Python,456,Dynamic,0.0001363754, 3191
1a9f728537d848439ccdefde0dc76516,Python,457,Iterative,0.0000183582, 1371
1a9f728537d848439ccdefde0dc76516,Python,457,Dynamic,0.0001449585, 3198
1a9f728537d848439ccdefde0dc76516,Python,458,Iterative,0.0000193119, 1374
1a9f728537d848439ccdefde0dc76516,Python,458,Dynamic,0.0001430511, 3205
1a9f728537d848439ccdefde0dc76516,Python,459,Iterative,0.0000190735, 1377
1a9f728537d848439ccdefde0dc76516,Python,459,Dynamic,0.0002050400, 3212
1a9f728537d848439ccdefde0dc76516,Python,460,Iterative,0.0000185966, 1380
1a9f728537d848439ccdefde0dc76516,Python,460,Dynamic,0.0001337528, 3219
1a9f728537d848439ccdefde0dc76516,Python,461,Iterative,0.0000183582, 1383
1a9f728537d848439ccdefde0dc76516,Python,461,Dynamic,0.0001437664, 3226
1a9f728537d848439ccdefde0dc76516,Python,462,Iterative,0.0000200272, 1386
1a9f728537d848439ccdefde0dc76516,Python,462,Dynamic,0.0001425743, 3233
1a9f728537d848439ccdefde0dc76516,Python,463,Iterative,0.0000207424, 1389
1a9f728537d848439ccdefde0dc76516,Python,463,Dynamic,0.0001747608, 3240
1a9f728537d848439ccdefde0dc76516,Python,464,Iterative,0.0000183582, 1392
1a9f728537d848439ccdefde0dc76516,Python,464,Dynamic,0.0001394749, 3247
1a9f728537d848439ccdefde0dc76516,Python,465,Iterative,0.0000205040, 1395
1a9f728537d848439ccdefde0dc76516,Python,465,Dynamic,0.0001513958, 3254
1a9f728537d848439ccdefde0dc76516,Python,466,Iterative,0.0000197887, 1398
1a9f728537d848439ccdefde0dc76516,Python,466,Dynamic,0.0001423359, 3261
1a9f728537d848439ccdefde0dc76516,Python,467,Iterative,0.0000190735, 1401
1a9f728537d848439ccdefde0dc76516,Python,467,Dynamic,0.0001401901, 3268
1a9f728537d848439ccdefde0dc76516,Python,468,Iterative,0.0000190735, 1404
1a9f728537d848439ccdefde0dc76516,Python,468,Dynamic,0.0001652241, 3275
1a9f728537d848439ccdefde0dc76516,Python,469,Iterative,0.0000190735, 1407
1a9f728537d848439ccdefde0dc76516,Python,469,Dynamic,0.0001845360, 3282
1a9f728537d848439ccdefde0dc76516,Python,470,Iterative,0.0000221729, 1410
1a9f728537d848439ccdefde0dc76516,Python,470,Dynamic,0.0001423359, 3289
1a9f728537d848439ccdefde0dc76516,Python,471,Iterative,0.0000200272, 1413
1a9f728537d848439ccdefde0dc76516,Python,471,Dynamic,0.0001623631, 3296
1a9f728537d848439ccdefde0dc76516,Python,472,Iterative,0.0000455379, 1416
1a9f728537d848439ccdefde0dc76516,Python,472,Dynamic,0.0001978874, 3303
1a9f728537d848439ccdefde0dc76516,Python,473,Iterative,0.0000212193, 1419
1a9f728537d848439ccdefde0dc76516,Python,473,Dynamic,0.0001456738, 3310
1a9f728537d848439ccdefde0dc76516,Python,474,Iterative,0.0000195503, 1422
1a9f728537d848439ccdefde0dc76516,Python,474,Dynamic,0.0001401901, 3317
1a9f728537d848439ccdefde0dc76516,Python,475,Iterative,0.0000205040, 1425
1a9f728537d848439ccdefde0dc76516,Python,475,Dynamic,0.0001413822, 3324
1a9f728537d848439ccdefde0dc76516,Python,476,Iterative,0.0000212193, 1428
1a9f728537d848439ccdefde0dc76516,Python,476,Dynamic,0.0001413822, 3331
1a9f728537d848439ccdefde0dc76516,Python,477,Iterative,0.0000197887, 1431
1a9f728537d848439ccdefde0dc76516,Python,477,Dynamic,0.0001482964, 3338
1a9f728537d848439ccdefde0dc76516,Python,478,Iterative,0.0000188351, 1434
1a9f728537d848439ccdefde0dc76516,Python,478,Dynamic,0.0001456738, 3345
1a9f728537d848439ccdefde0dc76516,Python,479,Iterative,0.0000207424, 1437
1a9f728537d848439ccdefde0dc76516,Python,479,Dynamic,0.0001654625, 3352
1a9f728537d848439ccdefde0dc76516,Python,480,Iterative,0.0000188351, 1440
1a9f728537d848439ccdefde0dc76516,Python,480,Dynamic,0.0001449585, 3359
1a9f728537d848439ccdefde0dc76516,Python,481,Iterative,0.0000190735, 1443
1a9f728537d848439ccdefde0dc76516,Python,481,Dynamic,0.0001564026, 3366
1a9f728537d848439ccdefde0dc76516,Python,482,Iterative,0.0000200272, 1446
1a9f728537d848439ccdefde0dc76516,Python,482,Dynamic,0.0001566410, 3373
1a9f728537d848439ccdefde0dc76516,Python,483,Iterative,0.0000202656, 1449
1a9f728537d848439ccdefde0dc76516,Python,483,Dynamic,0.0001590252, 3380
1a9f728537d848439ccdefde0dc76516,Python,484,Iterative,0.0000200272, 1452
1a9f728537d848439ccdefde0dc76516,Python,484,Dynamic,0.0001683235, 3387
1a9f728537d848439ccdefde0dc76516,Python,485,Iterative,0.0000193119, 1455
1a9f728537d848439ccdefde0dc76516,Python,485,Dynamic,0.0001521111, 3394
1a9f728537d848439ccdefde0dc76516,Python,486,Iterative,0.0000200272, 1458
1a9f728537d848439ccdefde0dc76516,Python,486,Dynamic,0.0001540184, 3401
1a9f728537d848439ccdefde0dc76516,Python,487,Iterative,0.0000200272, 1461
1a9f728537d848439ccdefde0dc76516,Python,487,Dynamic,0.0001590252, 3408
1a9f728537d848439ccdefde0dc76516,Python,488,Iterative,0.0000207424, 1464
1a9f728537d848439ccdefde0dc76516,Python,488,Dynamic,0.0001561642, 3415
1a9f728537d848439ccdefde0dc76516,Python,489,Iterative,0.0000200272, 1467
1a9f728537d848439ccdefde0dc76516,Python,489,Dynamic,0.0001556873, 3422
1a9f728537d848439ccdefde0dc76516,Python,490,Iterative,0.0000200272, 1470
1a9f728537d848439ccdefde0dc76516,Python,490,Dynamic,0.0001568794, 3429
1a9f728537d848439ccdefde0dc76516,Python,491,Iterative,0.0000190735, 1473
1a9f728537d848439ccdefde0dc76516,Python,491,Dynamic,0.0001697540, 3436
1a9f728537d848439ccdefde0dc76516,Python,492,Iterative,0.0000197887, 1476
1a9f728537d848439ccdefde0dc76516,Python,492,Dynamic,0.0001807213, 3443
1a9f728537d848439ccdefde0dc76516,Python,493,Iterative,0.0000207424, 1479
1a9f728537d848439ccdefde0dc76516,Python,493,Dynamic,0.0001666546, 3450
1a9f728537d848439ccdefde0dc76516,Python,494,Iterative,0.0000195503, 1482
1a9f728537d848439ccdefde0dc76516,Python,494,Dynamic,0.0001502037, 3457
1a9f728537d848439ccdefde0dc76516,Python,495,Iterative,0.0000202656, 1485
1a9f728537d848439ccdefde0dc76516,Python,495,Dynamic,0.0001783371, 3464
1a9f728537d848439ccdefde0dc76516,Python,496,Iterative,0.0000205040, 1488
1a9f728537d848439ccdefde0dc76516,Python,496,Dynamic,0.0001623631, 3471
1a9f728537d848439ccdefde0dc76516,Python,497,Iterative,0.0000207424, 1491
1a9f728537d848439ccdefde0dc76516,Python,497,Dynamic,0.0001537800, 3478
1a9f728537d848439ccdefde0dc76516,Python,498,Iterative,0.0000207424, 1494
1a9f728537d848439ccdefde0dc76516,Python,498,Dynamic,0.0001547337, 3485
1a9f728537d848439ccdefde0dc76516,Python,499,Iterative,0.0000231266, 1497
1a9f728537d848439ccdefde0dc76516,Python,499,Dynamic,0.0001611710, 3492
1a9f728537d848439ccdefde0dc76516,Python,500,Iterative,0.0000202656, 1500
1a9f728537d848439ccdefde0dc76516,Python,500,Dynamic,0.0001602173, 3499
31120cf6343243daa506c977afd3857f,Python,1,Iterative,0.0000009537, 2
31120cf6343243daa506c977afd3857f,Python,1,Dynamic,0.0000011921, 2
31120cf6343243daa506c977afd3857f,Python,1,Recursive,0.0000009537, 2
31120cf6343243daa506c977afd3857f,Python,2,Iterative,0.0000009537, 6
31120cf6343243daa506c977afd3857f,Python,2,Dynamic,0.0000028610, 13
31120cf6343243daa506c977afd3857f,Python,2,Recursive,0.0000023842, 8
31120cf6343243daa506c977afd3857f,Python,3,Iterative,0.0000011921, 9
31120cf6343243daa506c977afd3857f,Python,3,Dynamic,0.0000033379, 20
31120cf6343243daa506c977afd3857f,Python,3,Recursive,0.0000023842, 14
31120cf6343243daa506c977afd3857f,Python,4,Iterative,0.0000014305, 12
31120cf6343243daa506c977afd3857f,Python,4,Dynamic,0.0000040531, 27
31120cf6343243daa506c977afd3857f,Python,4,Recursive,0.0000028610, 26
31120cf6343243daa506c977afd3857f,Python,5,Iterative,0.0000014305, 15
31120cf6343243daa506c977afd3857f,Python,5,Dynamic,0.0000052452, 34
31120cf6343243daa506c977afd3857f,Python,5,Recursive,0.0000033379, 44
31120cf6343243daa506c977afd3857f,Python,6,Iterative,0.0000016689, 18
31120cf6343243daa506c977afd3857f,Python,6,Dynamic,0.0000038147, 41
31120cf6343243daa506c977afd3857f,Python,6,Recursive,0.0000040531, 74
31120cf6343243daa506c977afd3857f,Python,7,Iterative,0.0000016689, 21
31120cf6343243daa506c977afd3857f,Python,7,Dynamic,0.0000050068, 48
31120cf6343243daa506c977afd3857f,Python,7,Recursive,0.0000050068, 122
31120cf6343243daa506c977afd3857f,Python,8,Iterative,0.0000016689, 24
31120cf6343243daa506c977afd3857f,Python,8,Dynamic,0.0000045300, 55
31120cf6343243daa506c977afd3857f,Python,8,Recursive,0.0000069141, 200
31120cf6343243daa506c977afd3857f,Python,9,Iterative,0.0000014305, 27
31120cf6343243daa506c977afd3857f,Python,9,Dynamic,0.0000040531, 62
31120cf6343243daa506c977afd3857f,Python,9,Recursive,0.0000119209, 326
31120cf6343243daa506c977afd3857f,Python,10,Iterative,0.0000014305, 30
31120cf6343243daa506c977afd3857f,Python,10,Dynamic,0.0000045300, 69
31120cf6343243daa506c977afd3857f,Python,10,Recursive,0.0000138283, 530
31120cf6343243daa506c977afd3857f,Python,11,Iterative,0.0000014305, 33
31120cf6343243daa506c977afd3857f,Python,11,Dynamic,0.0000126362, 76
31120cf6343243daa506c977afd3857f,Python,11,Recursive,0.0000195503, 860
31120cf6343243daa506c977afd3857f,Python,12,Iterative,0.0000016689, 36
31120cf6343243daa506c977afd3857f,Python,12,Dynamic,0.0000045300, 83
31120cf6343243daa506c977afd3857f,Python,12,Recursive,0.0000305176, 1394
31120cf6343243daa506c977afd3857f,Python,13,Iterative,0.0000016689, 39
31120cf6343243daa506c977afd3857f,Python,13,Dynamic,0.0000045300, 90
31120cf6343243daa506c977afd3857f,Python,13,Recursive,0.0000596046, 2258
31120cf6343243daa506c977afd3857f,Python,14,Iterative,0.0000019073, 42
31120cf6343243daa506c977afd3857f,Python,14,Dynamic,0.0000047684, 97
31120cf6343243daa506c977afd3857f,Python,14,Recursive,0.0000753403, 3656
31120cf6343243daa506c977afd3857f,Python,15,Iterative,0.0000021458, 45
31120cf6343243daa506c977afd3857f,Python,15,Dynamic,0.0000061989, 104
31120cf6343243daa506c977afd3857f,Python,15,Recursive,0.0001161098, 5918
31120cf6343243daa506c977afd3857f,Python,16,Iterative,0.0000023842, 48
31120cf6343243daa506c977afd3857f,Python,16,Dynamic,0.0000054836, 111
31120cf6343243daa506c977afd3857f,Python,16,Recursive,0.0002048016, 9578
31120cf6343243daa506c977afd3857f,Python,17,Iterative,0.0000023842, 51
31120cf6343243daa506c977afd3857f,Python,17,Dynamic,0.0000057220, 118
31120cf6343243daa506c977afd3857f,Python,17,Recursive,0.0003192425, 15500
31120cf6343243daa506c977afd3857f,Python,18,Iterative,0.0000023842, 54
31120cf6343243daa506c977afd3857f,Python,18,Dynamic,0.0000057220, 125
31120cf6343243daa506c977afd3857f,Python,18,Recursive,0.0004839897, 25082
31120cf6343243daa506c977afd3857f,Python,19,Iterative,0.0000021458, 57
31120cf6343243daa506c977afd3857f,Python,19,Dynamic,0.0000059605, 132
31120cf6343243daa506c977afd3857f,Python,19,Recursive,0.0008215904, 40586
31120cf6343243daa506c977afd3857f,Python,20,Iterative,0.0000023842, 60
31120cf6343243daa506c977afd3857f,Python,20,Dynamic,0.0000057220, 139
31120cf6343243daa506c977afd3857f,Python,20,Recursive,0.0013515949, 65672
31120cf6343243daa506c977afd3857f,Python,21,Iterative,0.0000023842, 63
31120cf6343243daa506c977afd3857f,Python,21,Dynamic,0.0000057220, 146
31120cf6343243daa506c977afd3857f,Python,21,Recursive,0.0020184517, 106262
31120cf6343243daa506c977afd3857f,Python,22,Iterative,0.0000021458, 66
31120cf6343243daa506c977afd3857f,Python,22,Dynamic,0.0000059605, 153
31120cf6343243daa506c977afd3857f,Python,22,Recursive,0.0033926964, 171938
31120cf6343243daa506c977afd3857f,Python,23,Iterative,0.0000023842, 69
31120cf6343243daa506c977afd3857f,Python,23,Dynamic,0.0000061989, 160
31120cf6343243daa506c977afd3857f,Python,23,Recursive,0.0054278374, 278204
31120cf6343243daa506c977afd3857f,Python,24,Iterative,0.0000023842, 72
31120cf6343243daa506c977afd3857f,Python,24,Dynamic,0.0000061989, 167
31120cf6343243daa506c977afd3857f,Python,24,Recursive,0.0086474419, 450146
31120cf6343243daa506c977afd3857f,Python,25,Iterative,0.0000026226, 75
31120cf6343243daa506c977afd3857f,Python,25,Dynamic,0.0000061989, 174
31120cf6343243daa506c977afd3857f,Python,26,Iterative,0.0000026226, 78
31120cf6343243daa506c977afd3857f,Python,26,Dynamic,0.0000064373, 181
31120cf6343243daa506c977afd3857f,Python,27,Iterative,0.0000028610, 81
31120cf6343243daa506c977afd3857f,Python,27,Dynamic,0.0000066757, 188
31120cf6343243daa506c977afd3857f,Python,28,Iterative,0.0000033379, 84
31120cf6343243daa506c977afd3857f,Python,28,Dynamic,0.0000061989, 195
31120cf6343243daa506c977afd3857f,Python,29,Iterative,0.0000028610, 87
31120cf6343243daa506c977afd3857f,Python,29,Dynamic,0.0000081062, 202
31120cf6343243daa506c977afd3857f,Python,30,Iterative,0.0000028610, 90
31120cf6343243daa506c977afd3857f,Python,30,Dynamic,0.0000100136, 209
31120cf6343243daa506c977afd3857f,Python,31,Iterative,0.0000023842, 93
31120cf6343243daa506c977afd3857f,Python,31,Dynamic,0.0000088215, 216
31120cf6343243daa506c977afd3857f,Python,32,Iterative,0.0000028610, 96
31120cf6343243daa506c977afd3857f,Python,32,Dynamic,0.0000073910, 223
31120cf6343243daa506c977afd3857f,Python,33,Iterative,0.0000028610, 99
31120cf6343243daa506c977afd3857f,Python,33,Dynamic,0.0000073910, 230
31120cf6343243daa506c977afd3857f,Python,34,Iterative,0.0000021458, 102
31120cf6343243daa506c977afd3857f,Python,34,Dynamic,0.0000073910, 237
31120cf6343243daa506c977afd3857f,Python,35,Iterative,0.0000028610, 105
31120cf6343243daa506c977afd3857f,Python,35,Dynamic,0.0000071526, 244
